Label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.11449173,0.106368,-0.091088384,-0.07130284,0.19796135,0.24339737,-0.28932792,-0.14747259,-0.19242983,-0.17818244,-0.1326345,-0.018584741,-0.21261744,-0.084075175,0.27085182,0.081461444,0.046058618,-0.17331062,-0.20599316,-0.32240525,0.08535644,-0.08396388,0.21040511,-0.12332084,0.0828477,-1.4269104,-0.3098702,-0.008194127,0.022823943,-0.13383915,3.0599372,-0.06491444,-0.2577511,-0.5004851,0.11440572,-0.06566714,0.15180135,0.15874341,-0.10289795,-0.039942924,-0.34187847,0.048085075,-0.015698774,0.21490197,-0.31099898,0.104282945,-0.14965169,0.06584667,0.00660817,-0.088938564
1,0.23308557,-0.108557865,0.1751133,-0.29565814,0.18021482,-0.24206452,-0.25445992,-0.03987999,-0.22679524,0.15977536,-0.13922983,0.33679095,-0.3025623,0.064479955,0.26558277,0.37738335,0.27977693,0.10475073,-0.018671583,-0.40001023,-0.07519663,0.14330818,0.31035784,0.32956994,0.30086723,-1.4374692,-0.51711565,0.12068263,0.58112663,-0.63853604,2.4186628,0.38948783,-0.41575584,-0.112714574,-0.004316051,-0.09275052,-0.025520407,-0.106651455,0.12149847,-0.05295732,-0.16280435,0.046475902,0.07206681,0.27836448,0.13667972,0.17234975,0.01368706,-0.042789806,0.05407587,0.1685371
0,0.30623534,0.109772556,-0.14377667,-0.289811,0.43190375,-0.11808816,-0.36187375,-0.100323655,-0.17247315,0.20547633,-0.09588858,0.38542333,-0.14321132,0.043173667,0.28641498,0.12817691,0.398911,0.094898164,0.060903534,-0.6618363,-0.09369541,0.19327332,0.29779133,0.09640717,0.4029781,-1.1084384,-0.48846915,0.16109098,0.4753156,-0.41658866,2.987858,0.2860396,0.027523339,-0.24244733,0.024670333,0.11416042,-0.10022358,0.3924516,0.076595,-0.2032811,-0.03610116,-0.04459471,0.102759175,0.38794884,0.12143301,0.027177334,-0.020178419,0.024564162,-0.00896617,0.2507981
0,0.20940922,0.20720322,0.13326976,-0.08995718,0.35695258,0.09878587,-0.36045417,-0.13133106,-0.13371514,-0.023129694,-0.11415641,0.09862577,-0.28236243,0.0064434623,0.33531815,0.16411796,0.06440529,-0.10170861,-0.39287513,-0.43479255,0.06484187,0.10789985,0.20125371,0.09398444,0.23014677,-1.5249081,-0.3584961,0.15137807,0.2605846,-0.33273524,3.1046767,0.14655986,-0.21527149,-0.26376978,0.08538363,-0.09378461,0.12075908,0.008723561,0.03975741,-0.29342178,-0.011622111,0.054493606,0.06406946,0.19000259,-0.107612535,0.114225596,0.06837421,0.022288086,0.16552383,-0.012423403
1,0.121018074,0.08188585,-0.29158327,-0.23689021,0.48244736,0.26131517,-0.18281214,-0.23392887,-0.23139893,0.20911919,-0.14202125,0.236474,-0.35904998,-0.06174629,0.11993492,-0.00095407706,0.1906565,-0.10051415,-0.17361985,-0.42245263,-0.053827345,0.37473425,0.2211863,0.011607719,0.14550593,-1.42563,-0.54708505,-0.009836414,0.347157,-0.47053146,3.1031005,0.18737186,-0.35642904,-0.13015817,0.07101457,0.08737568,-0.016064074,-0.071140364,0.0076157623,-0.020518567,-0.047321074,0.095985346,-0.055912357,0.22874142,0.060145706,0.1885692,-0.07605942,-0.23031102,0.00015043041,-0.16534038
0,0.32032347,-0.53562146,0.27762228,-0.58987856,-0.16275242,-0.23136725,-0.18998286,-0.17817172,-0.20777737,0.06373058,-0.24654527,0.19424571,0.024801424,-0.05882516,0.50280434,0.33280888,0.13797171,0.29666758,0.07672628,-0.8403395,0.037193988,0.1287143,0.26480716,-0.15426457,0.2534067,-0.9161486,-0.55754143,0.32216355,0.61306554,-0.60789007,2.3367927,0.3061443,-0.14492472,0.07046428,-0.07030972,0.25245854,0.39008617,0.16826828,0.2802281,-0.2311543,-0.14367142,-0.04493657,0.22677998,0.5931529,-0.11693128,0.07685091,-0.023952851,-0.048787143,-0.25414613,0.16935715
1,0.10127813,-0.10140943,-0.10496192,-0.5321624,0.4610296,0.08503601,-0.09482699,-0.083705254,-0.1827108,0.1828672,-0.22428428,0.36508018,-0.05575309,0.09513562,0.35170525,0.21658133,0.1466957,0.17941019,-0.030170808,-0.398839,-0.3257015,0.4250757,0.40224022,0.17079619,0.5857807,-1.5866494,-0.64945847,0.39120138,0.68599224,-0.56048834,2.4442725,0.45472482,-0.250514,0.14041385,-0.21863985,-0.002369573,0.00692219,-0.017230306,0.25338474,-0.39558396,-0.025284387,0.109817274,0.008633545,0.49732858,0.3299367,-0.0051241145,0.0558453,0.019893188,0.2212415,0.36970025
1,0.3156405,0.09095416,0.12390451,-0.34356314,0.39993718,-0.11061662,-0.3772413,-0.0077217077,-0.16568063,-0.005784356,-0.22043045,0.26425895,-0.25649783,-0.14173767,0.6767219,0.37104484,0.14130583,0.107183225,-0.063151106,-0.4874529,-0.10233981,0.28177577,0.33299556,0.16776346,0.40614033,-1.4374619,-0.5725308,0.2064428,0.56387836,-0.5153753,2.7694745,0.36855167,-0.25875062,-0.03282677,-0.10449313,-0.035834607,0.1328681,-0.0041461247,0.12827641,-0.30577058,-0.06133805,-0.013696287,-0.022088833,0.4216918,0.04750658,-0.012829397,-0.057781965,-0.046453763,-0.07865787,0.2565718
0,0.27904174,0.4065895,0.041940752,-0.2618175,0.48242748,-0.037074983,-0.10142775,0.45250678,-0.1098025,-0.1313995,-0.30557,0.328825,-0.11248801,-0.19218424,0.260075,0.515785,-0.033905007,-0.18125476,0.26946998,-0.488583,-0.0032124966,0.23861873,0.2358245,0.086462505,0.18274498,-1.4331275,-0.4640745,-0.09924449,0.9517775,-0.42936072,2.447935,1.01739,-0.40921003,-0.07461876,-0.08076275,0.24689525,-0.40390176,-0.08000745,0.08292527,-0.36059275,-0.0551325,-0.361364,0.19288501,0.9192847,0.32417825,-0.017086752,0.008873001,0.073949054,0.03201875,-0.248555
0,0.3717837,0.11126099,-0.023764966,-0.1379538,0.28932258,0.14485027,-0.285044,-0.1310582,-0.15007035,0.034613434,-0.11623099,0.21964298,-0.25416377,-0.0735437,0.40249693,0.20126927,0.026088519,-0.005916581,-0.02121274,-0.4756526,0.012123628,0.29179037,0.26365992,0.20203257,0.256445,-1.5021465,-0.28389227,0.10889282,0.4249525,-0.43732306,3.0510948,0.2639252,-0.32076532,-0.31168622,-0.008011159,0.037836403,0.029488495,-0.006783222,-0.11323907,-0.12756081,-0.047354087,0.08385914,0.07243031,0.31869328,0.05615933,-0.055358987,-0.044859935,-0.060791396,0.039444707,0.058611173
0,0.22314602,0.52998084,-0.29909068,-0.3996916,0.65986276,0.32379323,-0.6308834,-0.028827997,-0.13211992,-0.0827094,0.07440827,0.30436,-0.18550806,-0.3842946,0.36632192,0.18207923,-0.030919317,0.10486706,0.024587391,-0.012837676,-0.17609707,0.40505916,-0.057394862,0.22366633,0.31218803,-1.8846514,-0.4154981,-0.26839533,0.034673993,-0.1579354,3.014516,-0.022332616,-0.17521772,-0.5104464,0.38154972,-0.030976394,-0.06478378,0.26955852,0.30690673,-0.13001147,-0.2792544,0.19008726,-0.0719356,0.17913453,0.118979804,0.055097092,-0.18276095,-0.4849005,-0.005708869,0.21065743
1,0.33199382,0.09469588,0.04596802,-0.22180074,0.47688723,0.019648654,-0.37736526,-0.020027667,-0.2312241,0.07248978,-0.13839401,0.2585128,-0.26136047,-0.052012257,0.73352075,0.35245013,0.19053349,0.08690363,-0.07782423,-0.58748317,-0.17188999,0.35853055,0.46393624,0.19439276,0.39231467,-1.5777079,-0.5498172,0.1971211,0.532641,-0.5277094,3.2246377,0.44808543,-0.23617864,-0.19205807,-0.040831227,-0.06713933,0.105199136,0.08879585,0.18441005,-0.26299855,-0.28599995,0.099396765,0.06078973,0.45885813,0.023770418,0.039702166,-0.23787698,-0.19592267,0.00023326864,0.253771
0,0.32043287,-0.21453565,0.16208984,-0.18148784,0.6029417,0.011339997,0.004155005,0.09739541,-0.165442,0.26544186,-0.046878666,0.35085535,-0.20418759,-0.19825684,0.67485,0.52066,0.44607332,0.25650313,0.10909883,-0.6823233,-0.30376834,0.099844664,0.5100567,0.27031466,0.670435,-1.4774418,-0.65690994,0.41815495,0.870338,-0.77078825,2.7763736,0.33433416,-0.3558183,-0.17223,-0.11218517,-0.15158033,0.288782,0.2103002,-0.033163328,-0.24374168,-0.018867662,-0.14801233,-0.022791157,0.50164336,-0.24514669,0.17395,-0.21887816,0.17334037,0.09765699,0.35157835
0,0.21309544,-0.1198555,0.42480615,-0.26140493,0.09571071,-0.21036999,-0.40735933,0.095375404,-0.10598978,0.098191656,-0.07366929,0.31450456,-0.151825,-0.046693783,0.619885,0.4229944,0.15305816,-0.25608107,0.19518746,-0.63232565,0.27693963,0.023535669,0.22809087,0.33298948,0.40165517,-1.4189504,-0.2094743,-0.11141135,0.5362987,-0.67516994,2.8526523,0.331179,-0.54551286,-0.33655924,-0.2347566,0.07345649,0.25294998,-0.092401385,0.037446998,-0.15745214,0.1602393,0.053665638,0.08516126,0.23935889,-0.01324849,0.007470646,0.006695288,0.05679701,0.029163072,0.12713712
1,0.21044575,0.0075324993,0.02829032,-0.2707626,0.3956784,-0.051725097,-0.38572955,0.010345483,-0.16549589,0.1054537,-0.17570505,0.1877253,-0.23685397,-0.02782396,0.50862867,0.15298088,0.21899004,0.0017890331,-0.12896411,-0.40062836,-0.07926311,0.17961086,0.32924792,0.13769346,0.31261393,-1.4014996,-0.5260652,0.093164176,0.47482204,-0.49706343,2.8151937,0.28462124,-0.29172468,-0.09949907,-0.103339165,0.07057011,0.057040866,0.090704024,0.05518893,-0.22001345,-0.069142595,-0.00028283847,-0.063153766,0.37519324,-0.02722391,0.058204714,-0.1255912,-0.10167547,-0.041306764,-0.007637955
1,0.20844962,0.3444553,0.20037279,-0.25713232,0.3594774,0.107867315,-0.38445932,-0.14760384,-0.16606723,0.09602908,-0.29958364,0.29590195,-0.23347506,-0.12883216,0.626425,0.18740016,-0.05686261,0.017455842,0.08638923,-0.65854335,-0.073525995,0.3272481,0.4262398,0.16606618,0.4144839,-1.5971462,-0.73835534,0.1158586,0.5380692,-0.44889557,3.250169,0.45070738,-0.25633222,-0.27069953,-0.1550406,0.022392265,-0.019659685,-0.18305086,0.16205215,-0.29888922,0.028633393,0.08947146,-0.08961484,0.5065683,0.14931855,0.05109811,-0.07977161,0.049268074,-0.048850156,0.18620616
0,0.16536367,0.15593,-0.117813,-0.300639,0.53187996,-0.34972,-0.17031331,0.07153333,-0.14594501,0.661,0.08289867,0.39470997,-0.015125662,-0.48791003,0.36853865,0.30196667,0.27747667,-0.08491366,-0.016266683,-0.458191,0.0065653324,0.15230668,-0.119956665,-0.3396127,0.86311,-1.28849,-0.53232664,0.036149997,0.53412,-0.28701332,2.8494003,0.6781333,0.18634333,-0.19172667,-0.23068666,-0.22490335,-0.22821333,0.44795668,-0.18163668,-0.59829,0.022116331,-0.044259798,-0.04206233,-0.023953332,-0.20663334,0.25393268,-0.03937867,0.16452332,-0.12986067,0.262935
0,0.27355635,0.05800308,-0.03647065,-0.16653024,0.41739628,0.112076856,-0.33174115,0.1268627,-0.28759608,0.121688455,-0.118245,0.3109222,-0.41305292,-0.08729067,0.695275,0.20508577,0.20326819,-0.013020066,-0.17879222,-0.50373775,-0.09343798,0.4178343,0.382373,0.11395809,0.48274758,-1.6094738,-0.63536566,0.075860746,0.4172146,-0.49033666,3.056772,0.35118878,-0.19567974,-0.33380747,-0.09476211,-0.08909748,0.12919007,-0.083848916,0.036943205,-0.24700892,-0.17413211,0.08313146,0.033989392,0.23564541,-0.03362405,0.16771711,-0.22820015,0.07025517,-0.061236173,0.11811184
0,-0.120366,-0.18311,0.059156,-0.355542,0.345544,0.09131101,-0.4748362,0.008602003,-0.25447243,-0.029773897,-0.17036359,0.308994,-0.506603,-0.083525196,0.3893229,0.093873605,0.21079881,-0.108147405,-0.30301,-0.263004,-0.3580966,0.48185402,0.38278198,-0.031308003,0.62653,-1.4096279,-0.45137858,0.22649619,0.169064,-0.52626,2.08491,0.1651246,-0.2183708,-0.085258804,-0.08949725,-0.25337103,0.259557,0.101315595,0.23329195,-0.3652646,0.020961203,0.123850405,-0.20000799,0.1428748,-0.19976828,0.118976794,-0.09081703,-0.014929998,0.1415464,0.282258
0,0.19395053,0.14570995,0.0064208917,-0.14610524,0.4160983,-0.010839001,-0.26036525,0.068522155,-0.2717885,0.10007985,-0.15423475,-0.10346263,-0.098137945,-0.005936789,0.43969464,0.20971031,-0.0032057448,0.00017557647,-0.4066618,-0.30101684,0.1626789,0.16504636,0.33721742,0.0803269,0.15854158,-1.3956543,-0.22249053,0.1532639,0.35601667,-0.34809068,2.9910183,0.30504075,-0.29495618,0.07587563,0.100274876,-0.08857515,0.13951652,0.20572047,0.18496922,-0.23616058,-0.0450427,0.15954983,-0.062049996,0.084487945,-0.07059473,0.06403121,0.028794423,-0.13713685,-0.0053705224,0.15517358
0,0.3282037,-0.09916852,-0.076446496,-0.033453442,0.24107783,0.24465816,-0.6067003,-0.25294787,-0.053818606,0.0721339,0.1684282,0.00819995,-0.47815546,-0.096682355,0.6789075,0.100388505,0.02708304,0.0580994,-0.36558488,-0.27606034,-0.04546892,0.2363271,0.36475983,0.012017344,-0.0040124953,-1.7465607,-0.1490835,0.042153344,-0.024666244,-0.13724981,3.325026,0.038058985,-0.22717628,-0.42211038,0.079325065,0.0067318976,0.23251554,0.26870432,-0.2588562,-0.030823544,-0.23265915,0.1912851,0.00032106042,0.296066,0.0019954965,-0.102499545,-0.50065905,0.0479146,-0.042649604,-0.19556016
1,0.0060060914,0.0521915,0.10800778,-0.341349,0.42995718,-0.030743085,-0.38869688,0.035160646,-0.259738,0.23522893,-0.106909804,0.31293687,-0.24387044,0.072655804,0.6842762,0.3113209,0.15911981,0.05161113,-0.11213462,-0.44780686,-0.0032204553,0.2946046,0.42512214,0.29293096,0.51252884,-1.3771191,-0.37594807,0.044951048,0.6087895,-0.5772903,2.7992923,0.4987998,-0.38469675,-0.011001546,-0.09204273,0.07167374,0.029273508,0.13616078,0.2182292,-0.45733443,-0.05734458,0.020074645,-0.12595469,0.28793842,0.034901343,0.07239772,0.20683752,-0.28125975,-0.0046743695,0.20025156
0,0.38180694,-0.099636175,-0.018441899,-0.21599425,0.26780358,0.12347018,-0.21750416,0.005377191,-0.12542078,0.10074898,-0.02752858,0.15914045,-0.37013862,-0.2805445,0.5659898,0.2978945,0.19168477,0.010172124,-0.17696454,-0.39923567,-0.043292303,0.12079597,0.33799914,0.028939119,0.28241462,-1.5945759,-0.5162114,0.13499151,0.46994433,-0.30084735,3.0789814,0.20217916,-0.26116425,-0.35577002,-0.08999668,-0.12982737,0.07739035,0.1675884,-0.053463943,-0.26472476,-0.14029792,-0.057124566,0.055301033,0.23720743,-0.11306038,0.109915726,-0.16118482,0.083562896,-0.09679755,0.14747736
0,0.41927686,-0.17826194,0.15994151,-0.31038013,0.2868921,0.07129915,-0.3912019,-0.20401694,-0.34404284,0.0921859,0.13747133,0.09500071,-0.20241478,0.15696695,0.4677221,0.20608702,0.36846495,-0.048548903,-0.13058847,-0.2316657,-0.23337558,-0.00664386,0.48068082,0.18921594,0.10430481,-1.3511069,-0.55988187,0.06841861,0.120648384,-0.26290366,2.6973376,0.013895151,-0.23625539,-0.3915952,-0.3350346,-0.07896668,0.011334868,-0.019659845,-0.12712571,-0.16554047,-0.16521999,-0.021362288,0.07042991,0.31184793,0.11902137,-0.15779062,-0.43656453,-0.009024856,-0.017875288,-0.14049894
0,0.38435525,0.09619139,0.080544546,-0.21126299,0.53515774,0.14656588,-0.32615378,-0.04456255,-0.12974744,-0.035482034,-0.017355736,0.31487638,-0.24023691,-0.040342323,0.50173616,0.3735077,0.2054055,0.042405695,-0.042461097,-0.56366384,-0.1301439,0.28291035,0.38826817,0.13337435,0.29559493,-1.6893629,-0.46999067,0.13738593,0.48656806,-0.54923975,3.3460555,0.31437647,-0.3603811,-0.25418288,-0.052355148,0.021017876,0.05641532,0.053359307,0.18279436,-0.20900571,-0.088761784,0.07706235,0.08479859,0.41469055,-0.008892475,0.020543426,-0.13390547,-0.05968101,-0.054706953,0.10913992
0,-0.034958612,-0.08253989,0.14156152,-0.06796625,-0.1546725,-0.23496795,-0.054040633,0.14659938,-0.39828128,0.115302384,-0.377905,0.26742977,-0.43821245,-0.084028505,0.5547346,0.48693126,0.03955824,-0.3129475,0.31180248,-0.3948739,0.038832515,0.17053625,0.11703048,-0.023968369,0.51771927,-1.2032087,-0.7729775,-0.1773325,0.46674123,-0.70144254,2.065355,0.4014063,-0.4331769,-0.15434638,-0.17853999,-0.07663199,0.19258125,0.061117187,0.3195425,-0.29577938,-0.17541936,-0.0538325,0.15370707,0.22107999,0.22698325,0.25912514,0.3103825,0.078323744,-0.0034754972,0.416485
1,-0.32677537,-0.2726982,-0.114223816,-0.3694582,-0.066424556,-0.022128182,-0.054138266,0.07318658,-0.14685073,0.36669818,0.0041338177,0.35414922,-0.1277399,0.16479513,0.26847675,0.06439726,0.22277503,0.19441819,-0.10314563,-0.23946999,-0.2771908,0.048172116,0.2673377,0.11951537,0.3738189,-0.928083,-0.40332815,0.39371637,0.53201365,-0.73663944,1.2657837,0.50166285,-0.1357719,0.40449,-0.3861232,0.02760101,0.1605958,-0.07802262,0.32878736,-0.36573914,-0.076420546,-0.06326032,-0.16485673,0.22358273,0.22202162,-0.1781415,0.07651091,-0.29265118,0.26842546,0.22503954
0,0.30258587,0.21974292,0.014077097,-0.31114852,0.4108637,-0.12034878,-0.36769325,-0.034767512,-0.23680773,0.182003,-0.13842581,0.40541705,-0.074667186,-0.06421414,0.45223114,0.41619703,0.23078972,0.067468174,-0.028022455,-0.55870044,-0.08268167,0.31507045,0.30004483,0.19877268,0.40096587,-1.5873069,-0.6467937,0.14318636,0.46162117,-0.5440456,2.9634268,0.39035204,-0.23876038,-0.16438113,-0.058335498,-0.16182008,-0.025420047,-0.02150905,0.03621055,-0.3232555,-0.12266808,0.1326499,0.097338945,0.29150954,0.18912545,0.11505804,-0.17908195,-0.2712631,-0.06270209,0.21834885
0,0.30695376,-0.072546095,0.07877934,0.011216121,-0.3134635,-0.17756899,-0.4690692,-0.041206118,-0.2085775,-0.011311674,-0.050721515,0.20100723,-0.19710854,-0.103200406,0.32144818,-0.021856075,-0.013437946,-0.134852,0.033297777,0.16925457,-0.22593178,-0.07158089,0.0618546,0.22520778,0.07816655,-0.7120089,0.004014108,0.03972056,0.07639056,-0.1552339,1.5008347,-0.1594069,-0.3364992,-0.029063536,-0.2655737,0.09034232,0.13088337,-0.1222759,0.04138628,-0.084255055,0.26769012,0.055880606,-0.15599257,0.06962639,-0.14676218,-0.12349701,-0.012028173,-0.0024419394,0.05069375,0.028005276
0,0.28746706,0.011431255,-0.05248292,-0.2551051,0.42358717,0.06770729,-0.3335728,0.0585959,-0.15949087,0.06958374,-0.12804064,0.28698465,-0.3468105,-0.11618606,0.5445545,0.17626697,0.05478731,-0.034882836,-0.1639094,-0.48156914,0.023557976,0.3541745,0.31127286,-0.015993975,0.32612553,-1.8058355,-0.4732187,0.14792988,0.46043494,-0.458546,3.147391,0.20585613,-0.37882102,-0.29769415,-0.04789273,-0.002143698,0.107475795,0.06443186,0.060176577,-0.22523515,-0.048758075,0.12812985,-0.0033992915,0.2543834,-0.014916573,0.023022614,-0.14486893,0.006290569,-0.03401465,0.107454576
1,-0.0298421,-0.12474646,0.31153667,-0.29217,0.3574311,-0.35136622,-0.3959635,-0.09498343,-0.37967822,0.09492115,-0.28431535,0.367296,-0.55243,-0.089399114,0.42492184,0.050563112,-0.0053839814,0.06633377,-0.0030533208,-0.4159189,-0.39245987,0.22706622,0.22388,0.28420177,0.40902114,-1.1418623,-0.7018837,0.1577529,0.6031167,-0.7817489,1.7275345,0.37710032,-0.44433793,0.26337335,-0.09410515,-0.17928502,0.319218,-0.10409355,0.17002851,-0.16855924,0.24993464,-0.11931101,-0.19407667,0.33372208,0.14013644,0.006744222,0.019317767,-0.051744442,0.23683368,0.49854332
0,0.2922285,0.04797924,0.079982266,-0.1562783,0.30074537,-0.013081868,-0.32711825,0.03886969,-0.22671783,0.043717686,-0.19064306,0.20172615,-0.3726984,-0.15053603,0.46142632,0.1842473,0.035708472,-0.12784967,-0.2583417,-0.41783002,-0.009911998,0.20546369,0.36817,-0.0021606872,0.25581303,-1.6893188,-0.43639278,0.12125065,0.3923596,-0.47097525,2.9351375,0.2248471,-0.3230065,-0.3427031,-0.042095862,-0.06611377,0.077592365,0.025706982,0.14507118,-0.12064367,-0.04769063,0.16762394,-0.04542949,0.2897539,0.11013772,0.038888443,-0.09097885,0.036633875,0.03338698,0.107792586
1,0.204733,-0.6228225,0.24429525,-0.691755,-0.31633976,-0.5821225,0.47943997,0.3962625,0.28492,0.249895,-0.11842249,0.12475001,0.1878325,0.05453626,0.074587494,-0.311486,0.31537324,-0.25607997,0.10773501,0.3599775,-0.8047375,-0.2717365,0.5166675,0.4176225,0.24550775,0.0695,-0.445975,-0.09395611,0.32473502,-0.004291,-0.30449247,-0.17327376,-0.121352494,0.79988754,-0.1403525,-0.28849,0.26492986,-0.3002,0.095299736,0.3721493,0.025071248,-0.1388375,0.17251176,0.4020475,0.417515,-0.3969125,0.2165725,-0.21224725,-0.1878025,0.4354475
1,0.24888651,-0.15315501,0.33524498,-0.29437497,0.06645251,-0.22298667,-0.50039,0.09363,-0.052476555,-0.097921,-0.22312748,-0.021860003,-0.6129725,0.3534625,0.43645263,0.32303953,0.22575049,0.044892494,-0.5075655,-0.202315,0.27826977,0.011612505,0.1206335,0.0897025,0.0504,-1.575975,-0.2088025,0.30002776,0.5021825,-0.6286325,3.0024002,0.19490376,-0.28965676,0.10740674,-0.42693272,0.07215397,0.26077503,-0.31655753,0.34553525,-0.08607326,-0.296475,-0.1222675,-0.162482,0.20981574,-0.14907926,0.2153025,-0.09807628,-0.602795,-0.18467851,-0.41585273
0,0.45885292,-0.32969382,0.20855318,-0.12719364,0.28386155,0.34271568,-0.38340884,-0.13608742,-0.26822174,-0.014711197,0.066509955,0.3203414,-0.2857048,0.05127213,0.636407,0.35133636,0.09865329,0.0016135057,-0.1307395,-0.443608,0.04750887,0.13249955,0.57594806,-0.09586685,0.15272318,-1.452243,-0.49895668,0.12211275,0.29487813,-0.66560733,2.802326,0.011600172,-0.204772,-0.32499033,0.027621243,0.24290863,0.2244114,0.07070906,-0.063417464,-0.12119487,-0.22070879,0.14832185,0.07119705,0.2439993,0.03907161,-0.07224028,-0.29892963,-0.16166998,-0.15930694,-0.23136024
0,0.42831498,-0.054642685,0.06572534,-0.38575548,0.29727095,0.11064981,-0.5495945,0.08378174,0.1004287,-0.039152905,-0.08386811,-0.05496935,-0.27112502,0.0031619607,0.5862134,0.13326313,-0.163611,-0.14140138,-0.22749957,-0.12729025,0.221997,0.42121202,0.40119648,-0.1424243,0.10956399,-1.4150985,-0.18109863,0.005882547,0.2439094,-0.24161229,2.9558287,0.34171405,-0.12885809,-0.07819416,0.0082198735,0.17914823,0.09855153,0.20646837,0.3132247,-0.11866693,-0.33431947,0.05610258,0.07325959,0.31135967,-0.0401246,0.0038024485,-0.21019693,-0.22049169,-0.167743,-0.26700607
0,0.24147268,0.09694637,0.015741045,-0.1557432,0.37248442,0.3330177,-0.10145595,-0.044222523,-0.1506054,0.08041696,-0.16232595,0.26415315,-0.31690827,-0.35298562,0.5983192,0.16071801,0.0040616575,-0.21831354,0.036859903,-0.30469224,0.23964061,0.22246186,0.38399684,0.04688581,0.2411061,-1.6221342,-0.32215172,-0.020667559,0.4143253,-0.23950422,2.8454869,0.07055026,-0.29006425,-0.5310618,-0.14322017,-0.1156707,0.03609422,-0.15172835,-0.18155219,-0.13140799,-0.015932214,-0.006581959,0.15236628,0.3099943,0.015597867,-0.08920399,-0.27921513,0.2157475,0.1711113,-0.044976734
0,0.26811188,0.12484862,0.018497132,-0.26602244,0.47122842,0.06152451,-0.45124173,-0.028189763,-0.24554239,0.09842039,-0.1444836,0.2591168,-0.42893523,-0.08981308,0.68274844,0.28672513,0.053321224,0.03529315,-0.17970657,-0.44110975,-0.0555678,0.38047546,0.37638837,0.11189777,0.46102583,-1.8032218,-0.518658,0.22543919,0.4616314,-0.45346168,3.1783924,0.24139391,-0.29793662,-0.3193786,-0.101597264,-0.101739906,0.07806087,0.18214738,0.09969033,-0.31761825,-0.07069784,0.13127023,-0.08304405,0.28002286,-0.021778496,0.09161631,-0.06504048,-0.055326726,-0.041907266,0.23537114
1,0.13489352,0.10105904,0.1575704,-0.35639855,0.3918029,-0.10367984,-0.37392968,0.013369542,-0.16976325,-0.004453641,-0.13149169,0.3369993,-0.3041637,-0.12700754,0.5107458,0.32566988,0.08220508,-0.11799286,-0.0076945173,-0.54510766,0.20807275,0.2590821,0.35798424,0.10974942,0.32638252,-1.6699606,-0.45087776,-0.0042049037,0.41981027,-0.521972,3.0850787,0.4745888,-0.33590108,-0.24458696,-0.1798557,-0.013843531,-0.021802997,0.050053887,0.2335758,-0.28730664,0.022794975,0.0045508915,0.06333733,0.3827058,0.052212004,0.023503864,-0.034670692,-0.022842472,0.043694127,0.056747083
0,0.2579409,0.12384886,-0.1405786,-0.10665824,0.34189215,0.0039751357,-0.30643547,-0.08930583,-0.22303194,0.044278495,-0.10902663,0.17384087,-0.19693817,-0.08097052,0.40388355,0.2283215,0.08582551,-0.0061876997,-0.060590822,-0.4591046,0.049682807,0.20347533,0.17964321,0.16743968,0.13873558,-1.4384027,-0.35456598,0.082300484,0.39820236,-0.37414283,2.976553,0.23524983,-0.30722412,-0.27752483,0.03150181,0.017951619,0.10127249,0.14043367,0.031491138,-0.14960238,-0.00322964,0.04255392,0.10004113,0.35254812,0.044945233,0.10407829,-0.1264136,0.028141866,0.06693146,0.14285088
0,-0.219995,-0.25041848,-0.42304498,-0.141105,-0.27754498,0.42865,0.33832502,-0.153655,-0.152515,0.67587,0.0077199936,0.55485,-0.098824,-0.022364996,0.50294,-0.18552,0.37546498,0.741675,-0.280305,0.034879982,-0.311345,0.321056,1.306165,0.749225,0.518736,-0.44598502,-0.35007653,0.51708996,0.26770502,-0.34358406,0.149055,0.18973,-0.349027,0.23409851,-0.944075,-0.261745,0.147322,-0.76190495,0.48696,0.018429995,0.371415,0.176215,-0.82165504,0.1234705,0.748385,0.27427,-0.24193001,-0.049119994,0.26252103,0.16751249
1,0.06428388,0.138174,0.0043155383,-0.16886225,0.5080485,0.07471821,-0.2512613,-0.16763097,-0.19226567,0.20465526,-0.050065827,0.42455998,-0.35411063,-0.1599346,0.45038602,0.2233389,0.20890695,0.123844214,0.00613385,-0.39795217,-0.2539059,0.1624773,0.33256546,0.47263575,0.4946753,-1.5914322,-0.5773987,0.2053334,0.43553555,-0.68509555,2.7827425,0.07115007,-0.34485713,-0.35075,-0.08449771,-0.0743716,0.1117006,-0.11923723,0.06429854,-0.22072694,0.076729804,0.068269335,-0.31400433,0.23338915,0.023967467,0.022364201,0.08451479,-0.14665999,0.13776706,0.24391684
0,0.6129894,-0.049712002,0.13305879,0.087949,0.364592,0.2689646,-0.3447178,-0.0638278,-0.29763845,0.09305002,0.13992444,0.38171202,-0.3149544,-0.030100599,0.51581204,0.65995157,0.24547,-0.019481942,-0.10094259,-0.74694,0.0438874,-0.008634013,0.191952,0.236918,0.214264,-1.682786,-0.628304,-0.0388618,0.40184397,-0.706692,3.33498,0.408104,-0.60374796,-0.36024603,-0.055023573,-0.40321058,0.0055884123,-0.13514307,0.34925622,-0.33865857,-0.1494072,-0.08995581,0.006031996,0.53243667,-0.22350201,0.0425874,0.03940658,0.13754144,0.00070198777,0.291554
